,row_#,cocstate,coc,coc_id,hudnum,status,year,organization_id,organization_name,hmis_org_id,project_id,project_name,hmis_project_id,hic_date,project_type,bed_type,geo_code,inventory_type,beginsoperationswithinyear,target_population,mc_kinney-vento,mckinneyventoesg,mckinneyventoesges,mckinneyventoesgrrh,mckinneyventococ,mckinneyventococsh,mckinneyventococth,mckinneyventococpsh,mckinneyventococrrh,mckinneyventococsro,mckinneyventospc,mckinneyventos8,mckinneyventoshp,federalfunding,federalfundingvash,federalfundingssvf,federalfundinggpd,federalfundinggpdbh,federalfundinggpdld,federalfundinggpdhh,federalfundinggpdct,federalfundinggpdsith,federalfundinggpdtp,federalfundinghchv,federalfundinghchvcrs,federalfundinghchvsh,federalfundingcwt,federalfundingbcp,federalfundingtlp,federalfundingmgh,federalfundingrhydp,federalfundinghopwa,federalfundinghopwahmv,federalfundinghopwaph,federalfundinghopwastsf,federalfundinghopwath,federalfundingpih,federalfundingother,federalfundingotherspecify,housingtype,victim_service_provider,address1,address2,city,state,zip,beds_hh_w_children,units_hh_w_children,hmis_beds_hh_w_children,veteran_beds_hh_w_children,youth_beds_hh_w_children,ch_beds_hh_w_children,beds_hh_wo_children,hmis_beds_hh_wo_children,veteran_beds_hh_wo_children,youth_beds_hh_wo_children,ch_beds_hh_wo_children,beds_hh_w_only_children,hmis_beds_hh_w_only_children,ch_beds_hh_w_only_children,year-round_beds,dv_beds,total_seasonal_beds,seasonal_beds_available_in_hmis,availability_start_date,availability_end_date,ov_beds,hmis_ov_beds,pit_count,total_beds,updated_on,mergeddefunctyear,questionusesdescriptorelements,questiondesirestousedescriptorelements,notes,projectnotes,sandyrelated,sandyrelatednote
1743,369185,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,7879,YWCA of San Gabriel Valley,329,81843,WINGS Transitional Program,3262,2019-01-23 00:00:00,TH,,69037,C,,DV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,1,,,,,91724.0,6.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,6,6.0,,,,,,,6.0,6,2019-04-06 18:30:23,,1,,,SPA 3,0,
1744,369186,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,7879,YWCA of San Gabriel Valley,329,81842,Women in Need Growing Strong (WINGS),3263,2019-01-23 00:00:00,TH,,69037,C,,DV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,1,,,,,91724.0,16.0,8.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,,0.0,0.0,,18,18.0,,,,,,,9.0,18,2019-07-22 17:40:22,,1,,,SPA 3,0,
4852,370883,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81352,Amistad Apartments,2054,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2037 LINCOLN PARK AVE.,,LOS ANGELES,CA,90031.0,65.0,16.0,65.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,74,,,,,,,,70.0,74,2019-04-09 21:20:41,,1,,,SPA 4,0,
4853,370884,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81351,CA0331 39 West Apartments,2048,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,3885 S. WESTERN AVE.,,LOS ANGELES,CA,90062.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,33,,,,,,,,32.0,33,2019-04-09 21:21:51,,1,,,SPA 6,0,
4854,370885,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113519,CA0347 California Hotel,2035,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1140 S. PACIFIC AVE.,,LOS ANGELES,CA,90731.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,39,,,,,,,,36.0,39,2019-04-07 22:24:40,,1,,,SPA 8,0,
4855,370886,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113516,CA0374 Fedora Apartments,2037,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,836 FEDORA ST.,,LOS ANGELES,CA,90005.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,22,,,,,,,,20.0,22,2019-04-07 22:31:41,,1,,,SPA 4,0,
4856,370887,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81358,CA0375 Figueroa Apartments - Supportive Services,2038,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,9130 S. FIGUEROA ST.,,LOS ANGELES,CA,90003.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,39,,,,,,,,35.0,39,2019-04-07 22:40:20,,1,,,SPA 6,0,
4857,370892,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81359,CA0376 Fox Normandie Apartments - Supportive Services,2039,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,849 S. NORMANDIE AVE.,,LOS ANGELES,CA,90005.0,21.0,7.0,21.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,61,,,,,,,,47.0,61,2019-04-18 00:21:43,,1,,,SPA 4,0,
4858,372325,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,112898,CA0383 Gower Street Apartments,2040,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1140 N. GOWER ST.,,LOS ANGELES,CA,90038.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,54,,,,,,,,52.0,54,2019-04-10 02:48:24,,1,,,SPA 4,0,
4859,370893,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,112896,CA0411 Las Palomas Apartments,2041,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2201 E. 1ST ST.,,LOS ANGELES,CA,90033.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,61,,,,,,,,53.0,61,2019-04-07 23:19:52,,1,,,SPA 4,0,
4860,370895,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81360,CA0443 Project Independence Gateways - Supportive Services,2627,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,444 N. HOOVER ST.,,LOS ANGELES,CA,90004.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29,,,,,,,,27.0,29,2019-04-07 23:33:22,,1,,,SPA 4,0,
4861,370896,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113531,CA0523 Vista Nueva Apartments - Supportive Services,2045,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,130 S. LA FAYETTE PARK PL.,,LOS ANGELES,CA,90057.0,71.0,22.0,71.0,0.0,0.0,71.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,72,,,,,,,,72.0,72,2019-04-18 00:28:30,,1,,,SPA 4,0,
4862,370898,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81355,CA0784 Central Court Apartments,2036,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1316 E. 21ST ST.,,LOS ANGELES,CA,90011.0,5.0,1.0,5.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,11,,,,,,,,10.0,11,2019-04-07 23:57:18,,1,,,SPA 6,0,
4863,370899,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,112897,CA0856 Willis Avenue Apartments,1201,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,14731 RAYEN ST.,,PANORAMA CITY,CA,91402.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,42,,,,,,,,42.0,42,2019-04-08 00:07:03,,1,,,SPA 2,0,
4864,371171,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113503,CA0884 Osborne Place Apartments - Supportive Services,1257,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,12230 W. OSBORNE AVE.,,LOS ANGELES,CA,91331.0,122.0,29.0,122.0,0.0,0.0,122.0,32.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,154,,,,,,,,154.0,154,2019-04-08 19:04:08,,1,,,SPA 2,0,
4865,371179,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113528,CA0915 Willow Apartments,2046,2019-01-23 00:00:00,PSH,,60804,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,12612 S. WILMINGTON AVE.,,COMPTON,CA,90222.0,32.0,8.0,32.0,0.0,0.0,32.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,50,,,,,,,,36.0,50,2019-04-09 21:26:49,,1,,,SPA 6,0,
4866,372250,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113497,CA0916 Woodland Terrace,2047,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,15532 NORDHOFF ST.,,NORTH HILLS,CA,91343.0,100.0,25.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,110,,,,,,,,92.0,110,2019-04-09 21:29:50,,1,,,SPA 2,0,
4867,372251,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113529,CA0917 Brandon Apartments,2034,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,735 HARTFORD AVE.,,LOS ANGELES,CA,90017.0,55.0,22.0,55.0,0.0,0.0,55.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,63,,,,,,,,51.0,63,2019-04-09 22:49:17,,1,,,SPA 4,0,
4868,372302,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81378,CA1104 Avalon Apartments,1451,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,13218 S. AVALON BLVD.,,LOS ANGELES,CA,90061.0,30.0,11.0,30.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,43,,,,,,,,42.0,43,2019-04-10 01:44:51,,1,,,SPA 6,0,
4869,372314,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113466,CA1157 Las Flores - 2,2052,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1063 S. EASTMAN AVE.,,LOS ANGELES,CA,90023.0,40.0,9.0,40.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44,,,,,,,,42.0,44,2019-04-10 01:29:26,,1,,,SPA 7,0,
4870,372315,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113521,CA1220 Vendome Apartments,2168,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,975 N. VENDOME ST.,,LOS ANGELES,CA,90026.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,35,,,,,,,,35.0,35,2019-04-10 01:39:52,,1,,,SPA 4,0,
4871,372317,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81356,Cornerstone Apartments,2051,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,3701 WILSHIRE BLVD.,SUITE 700,LOS ANGELES,CA,90010.0,22.0,9.0,22.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,46,,,,,,,,40.0,46,2019-04-10 01:55:46,,1,,,SPA 4,0,
4872,372318,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,117444,La Primavera,2053,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,3701 WILSHIRE BLVD.,SUITE 700,LOS ANGELES,CA,90010.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,35,,,,,,,,35.0,35,2019-04-10 01:59:40,,1,,,SPA 4,0,
4873,372319,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81365,Maryland Apartments,2055,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1340 MARYLAND ST,,LOS ANGELES,CA,90017.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29,,,,,,,,28.0,29,2019-04-10 02:04:26,,1,,,SPA 4,0,
4874,372320,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,113533,PBV Arlington Square,2681,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1553 S. ARLINGTON AVE.,,LOS ANGELES,CA,90019.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,46,,,,,,,,42.0,46,2019-04-10 02:07:35,,1,,,SPA 4,0,
4875,372321,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,33470,PBV Avalon Apartments,2919,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,13218 AVALON BLVD.,,LOS ANGELES,CA,90061.0,56.0,14.0,56.0,0.0,0.0,56.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,61,,,,,,,,60.0,61,2019-04-18 00:16:21,,1,,,SPA 6,0,
4876,372322,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,93978,PBV Beverly Terrace,2789,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,3330 BEVERLY BLVD.,,LOS ANGELES,CA,90004.0,120.0,39.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,,,,,,,,120.0,120,2019-04-10 02:14:04,,1,,,SPA 4,0,
4877,376471,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,119043,Rayen Apartments,3220,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,15320 RAYEN ST.,,LOS ANGELES,CA,91343.0,108.0,27.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,,,,,,,,130.0,130,2019-04-17 17:43:15,,1,,,SPA 2,0,
4878,372323,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81368,Santos Plaza,2044,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,3837 S. WESTERN AVE.,,LOS ANGELES,CA,90062.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36,,,,,,,,34.0,36,2019-04-10 02:16:03,,1,,,SPA 6,0,
4879,372324,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,81374,Selby Hotel,1838,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1740 N. HUDSON AVE.,,LOS ANGELES,CA,90028.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28,,,,,,,,28.0,28,2019-04-10 02:20:19,,1,,,SPA 4,0,
4880,386423,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,359,A Community of Friends,5,98594,Silver Star Apartments,2790,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,6570 SOUTHWEST BLVD.,,LOS ANGELES,CA,90043.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,48,,,,,,,,44.0,48,2019-04-24 04:41:23,,1,,,SPA 6,0,
4881,371252,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,42580,"A House of Refuge Care Center, Inc.",260,117312,Emergency Shelter,2958,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,10825 ANZAC AVE.,,LOS ANGELES,CA,90059.0,0.0,0.0,0.0,0.0,0.0,,18.0,18.0,0.0,0.0,,0.0,0.0,,18,,0.0,0.0,,,0.0,0.0,8.0,18,2019-04-08 22:43:05,,1,,Provider indicated project utilization increased to 100% as of 3/1/18.,SPA 6,0,
4882,373816,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11054,Abode Communities,287,81857,Casa Dominguez,3038,2019-01-23 00:00:00,OPH,,60804,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,15727 S. ATLANTIC AVE.,,COMPTON,CA,90221.0,136.0,55.0,0.0,0.0,0.0,,15.0,0.0,0.0,0.0,,0.0,0.0,,151,,,,,,,,151.0,151,2019-04-15 23:46:57,,1,,,SPA 6,0,
4883,373818,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11054,Abode Communities,287,21509,Ivy Terrace,3050,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,13751 SHERMAN WAY,,VAN NUYS,CA,91405.0,104.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,,,,,,,,104.0,104,2019-04-14 16:22:33,,1,,,SPA 2,0,
4884,373817,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11054,Abode Communities,287,81856,Terra Bella,3039,2019-01-23 00:00:00,OPH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5720 CLARA ST.,,BELL GARDENS,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,76.0,0.0,0.0,0.0,,0.0,0.0,,76,,,,,,,,76.0,76,2019-04-14 16:17:16,,1,,,SPA 7,0,
4885,373082,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,18774,Affordable Living for the Aging,82,117609,Bonnie Brae Village,1207,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,208 S. BONNIE BRAE VILLAGE,,LOS ANGELES,CA,90057.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,,,,,,,,39.0,39,2019-04-11 19:29:47,,1,,,SPA 4,0,
4886,373085,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,18774,Affordable Living for the Aging,82,81887,Janet L. Witkin Center,3051,2019-01-23 00:00:00,PSH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,937 N. FAIRFAX AVE.,,WEST HOLLYWOOD,CA,90046.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,,,6.0,6,2019-04-11 19:36:40,,1,,,SPA 4,0,
4887,373086,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,18774,Affordable Living for the Aging,82,81858,Lancaster Shared Housing,3247,2019-01-23 00:00:00,PSH,,61914,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,44420 13TH ST.,,LANCASTER,CA,93534.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,,,,,,,,10.0,12,2019-04-11 19:39:09,,1,,,SPA 1,0,
4888,373084,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,18774,Affordable Living for the Aging,82,81804,Parkview on the Park Apartments,1273,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,626 S. ALVARADO ST.,,LOS ANGELES,CA,90057.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,34,,,,,,,,35.0,34,2019-04-11 19:33:39,,1,,,SPA 4,0,
4889,370560,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41988,Alcott Center for Mental Health Services,83,113571,CA1594 Permanent Supportive Housing,2636,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,1433 S. ROBERTSON BLVD.,,LOS ANGELES,CA,90035.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,15,,,,,,,,11.0,15,2019-04-06 18:54:08,,1,,,SPA 5,0,
4890,370774,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,32334,Alliance for Housing and Healing,7,81661,CA0353 CHOISS SPA 5,2068,2019-01-23 00:00:00,PSH,,63384,C,,HIV,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,506 OCEAN PARK BLVD.,,SANTA MONICA,CA,90405.0,4.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,8,,,,,,,,3.0,8,2019-04-06 19:35:41,,1,,,SPA 5,0,
4891,370776,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,32334,Alliance for Housing and Healing,7,81665,CA0354 CHOISS SPA 7(a) MAR,2070,2019-01-23 00:00:00,PSH,,61032,C,,HIV,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,12521 ROSE AVE.,2,DOWNEY,CA,90242.0,16.0,4.0,16.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26,,,,,,,,25.0,26,2019-04-06 19:54:22,,1,,,SPA 7,0,
